UID,GID,JobIDRaw,Group,Account,JobName,TimelimitRaw,Submit,Start,End,State,ExitCode,ReservationId,Reservation,Priority,Eligible,Constraints,SystemCPU,CPUTimeRAW,ElapsedRaw,Layout,NTasks,QOSREQ,QOS,Restarts,WorkDir,ConsumedEnergyRaw,FailedNode,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Partition,Reason,Suspended,AllocNodes,AveRSS,MaxRSS,DerivedExitCode,AveVMSize,MaxVMSize,ReqMem,ReqNodes,NNodes,Planned,PlannedCPURAW,NCPUS,UserCPU,ReqCPUS,TotalCPU,TRESUsageInTot,TRESUsageOutTot,ReqTRES,AllocTRES,TRESUsageInMax,TRESUsageOutMax,Flags,Comment,SystemComment,AdminComment
58707,29168,3046,ven113_hpl,ven113,hpl_1N,60,2021-10-11T13:34:17,2021-10-11T13:34:17,2021-10-11T13:39:57,NODE_FAIL,0:0,,,1,2021-10-11T13:34:17,,00:00:00,5570560,340,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,128,,,0:0,,,128M,128,128,00:00:00,0,16384,00:00:00,8192,00:00:00,,,billing=8192;cpu=8192;mem=128M;node=128,billing=16384;cpu=16384;node=128,,,SchedMain,,,
58707,29168,3047,ven113_hpl,ven113,hpl_1N,60,2021-10-11T13:34:18,2021-10-11T13:34:18,2021-10-11T13:38:17,NODE_FAIL,0:0,,,1,2021-10-11T13:34:18,,00:00:00,3915776,239,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,128,,,0:0,,,128M,128,128,00:00:00,0,16384,00:00:00,8192,00:00:00,,,billing=8192;cpu=8192;mem=128M;node=128,billing=16384;cpu=16384;node=128,,,SchedMain,,,
58707,29168,3048,ven113_hpl,ven113,hpl_1N,60,2021-10-11T13:34:19,Unknown,2021-10-11T13:35:07,CANCELLED by 58707,0:0,,,1,2021-10-11T13:34:19,,00:00:00,0,0,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,0,,,,,,batch,None,00:00:00,0,,,0:0,,,128M,128,128,1297-05:12:25,3327598592,0,00:00:00,8192,00:00:00,,,billing=8192;cpu=8192;mem=128M;node=128,,,,,,,
58584,29168,3049,ven113_hpl,ven113,dgemm,60,2021-10-11T14:29:56,2021-10-11T14:29:56,2021-10-11T14:30:42,COMPLETED,0:0,,,1,2021-10-11T14:29:56,,00:00:00,5888,46,,,,normal,0,/autofs/nccs-svm1_home1/jbaron/bard_dgemm_test,,,,,,,batch,None,00:00:00,1,,,0:0,,,1M,1,1,00:00:00,0,128,00:00:00,1,00:00:00,,,billing=1;cpu=1;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill,,,
58584,29168,3050,ven113_hpl,ven113,dgemm,60,2021-10-11T14:34:40,2021-10-11T14:34:41,2021-10-11T14:35:35,COMPLETED,0:0,,,1,2021-10-11T14:34:40,,00:00:00,6912,54,,,,normal,0,/autofs/nccs-svm1_home1/jbaron/bard_dgemm_test,,,,,,,batch,None,00:00:00,1,,,0:15,,,1M,1,1,00:00:01,1,128,00:00:00,1,00:00:00,,,billing=1;cpu=1;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedMain,,,
58584,29168,3051,ven113_hpl,ven113,bash,60,2021-10-11T14:37:38,2021-10-11T14:37:38,2021-10-11T14:47:43,COMPLETED,0:0,,,1,2021-10-11T14:37:38,,00:00:00,77440,605,,,,normal,0,/autofs/nccs-svm1_home1/jbaron/bard_dgemm_test,,,,,,,batch,None,00:00:00,1,,,0:0,,,1M,1,1,00:00:00,0,128,00:00:00,1,00:00:00,,,billing=1;cpu=1;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedSubmit,,,
58707,29168,3052,ven113_hpl,ven113,hpl_1N,60,2021-10-11T14:43:48,2021-10-11T14:43:49,2021-10-11T14:56:25,COMPLETED,0:0,,,1,2021-10-11T14:43:48,,00:00:00,387072,756,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,4,,,0:0,,,4M,4,4,00:00:01,256,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain,,,
58707,29168,3053,ven113_hpl,ven113,hpl_1N,60,2021-10-11T14:44:48,2021-10-11T14:44:49,2021-10-11T14:53:38,CANCELLED by 58707,0:0,,,1,2021-10-11T14:44:48,,00:00:00,4333568,529,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,64,,,0:0,,,64M,64,64,00:00:01,4096,8192,00:00:00,4096,00:00:00,,,billing=4096;cpu=4096;mem=64M;node=64,billing=8192;cpu=8192;node=64,,,SchedMain,,,
58707,29168,3054,ven113_hpl,ven113,hpl_1N,60,2021-10-11T14:44:49,2021-10-11T14:44:52,2021-10-11T14:53:38,CANCELLED by 58707,0:0,,,1,2021-10-11T14:44:49,,00:00:00,4308992,526,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,64,,,0:0,,,64M,64,64,00:00:03,12288,8192,00:00:00,4096,00:00:00,,,billing=4096;cpu=4096;mem=64M;node=64,billing=8192;cpu=8192;node=64,,,SchedMain,,,
58707,29168,3055,ven113_hpl,ven113,hpl_1N,60,2021-10-11T14:44:50,2021-10-11T14:44:52,2021-10-11T14:53:38,CANCELLED by 58707,0:0,,,1,2021-10-11T14:44:50,,00:00:00,4308992,526,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,64,,,0:0,,,64M,64,64,00:00:02,8192,8192,00:00:00,4096,00:00:00,,,billing=4096;cpu=4096;mem=64M;node=64,billing=8192;cpu=8192;node=64,,,SchedMain,,,
